URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has Biological Taxonomy,Has taxonomic identifier,Has anatomical identification,Has fusion character,Has physiological sex determination,Archaeological Horizon,Articulation,Completeness Of Element,Completeness Of Portion,Fusion Distal,Fusion Proximal,Osteo Id,Pathology,Proximaldistal,Sex,Symmetry,Taxonomic Id,Principal Author / Analyst,Fragmentation,Number Of Elements,Number Of Fragments
http://opencontext.org/subjects/D5962DED-4C39-49A6-C38F-35F781D4F431,https://n2t.net/ark:/28722/k25717s24,Bone N7c18-3,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:03Z,Mammalia,Mammalia,mandible,,,18,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible without teeth,No pathology,Posterior,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/D4E71E2A-657B-4F67-D2F7-90642394A47B,https://n2t.net/ark:/28722/k2n58cr2n,Bone J5d11-96,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square J5d,,http://opencontext.org/subjects/A5D61C67-43CF-46D6-C330-017C9120B705,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:32Z,Carnivora,Carnivora,patella,,,11,Separate,Complete,Complete,Not applicable,Not applicable,Patella,No pathology,Complete,Nonidentified,Left,Small carnivore,Levent Atici,Complete,1,1
http://opencontext.org/subjects/65546975-E98D-4C90-F338-04DAB75E691D,https://n2t.net/ark:/28722/k23f4ks78,Bone I6B6-25,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square I6B,,http://opencontext.org/subjects/50295E87-8B05-4391-CC39-7238C7CB543F,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:54:53Z,Mammalia,Mammalia,mandible,,,6,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible without teeth,No pathology,Posterior,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/E5870299-5DBD-4395-E906-40B554387904,https://n2t.net/ark:/28722/k26688p39,Bone K5d19-5,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square K5d,,http://opencontext.org/subjects/9AB5AE08-7EF3-429E-EA1C-78CDE08FBB79,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:03:46Z,Mammalia,Mammalia,mandible,,,19,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible without teeth,No pathology,Not applicable,Nonidentified,Right,Medium artiodactyl,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/EF560F77-58AA-48EE-9E1B-B483D21228D0,https://n2t.net/ark:/28722/k2bp02g54,Bone N7c14-9,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,III-IV,Square N7c,,http://opencontext.org/subjects/112BEA96-6CDA-45C2-E8CB-4EFDADF80AD3,37.08335,30.579436,-12500,-11700,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:22Z,Mammalia,Mammalia,maxilla,,,14,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Maxilla with teeth,No pathology,Not applicable,Nonidentified,Left,Small mammal (rabbit size),Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/B231B9B2-42D0-4ED4-20DD-267A67655085,https://n2t.net/ark:/28722/k2d799q85,Bone I7d19-31,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:08Z,Rodentia,Rodentia,ulna,,,19,Separate,Complete,Complete,Not applicable,Not applicable,Ulna,No pathology,Complete,Nonidentified,Not applicable,Rodent,Levent Atici,Complete,1,1
http://opencontext.org/subjects/35654778-B063-49A4-7A50-F1820EA71CC5,https://n2t.net/ark:/28722/k2zp3w548,Bone J5c11-19,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5c,,http://opencontext.org/subjects/3E32E44C-5462-4829-CA07-6AB4499B0FFC,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:26Z,Mammalia,Mammalia,mandible,,,11,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Mandible without teeth,No pathology,Anterior,Nonidentified,Left,Medium artiodactyl,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/3C4EFEAE-C544-49F8-6A8D-20AC05941481,https://n2t.net/ark:/28722/k2wd3vf80,Bone J5d21-5,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square J5d,,http://opencontext.org/subjects/22CE88AD-4417-4AA7-1930-94E3A93DBB8D,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:59:02Z,Mammalia,Mammalia,humerus,Distal epiphysis unfused,,21,Separate,< 1/4 of estimated size,2-Jan,Unfused,Not applicable,Humerus,No pathology,Distal,Nonidentified,Right,Medium artiodactyl,Levent Atici,,1,1
http://opencontext.org/subjects/B031405A-B14D-431D-66F5-19D1DE38EB8B,https://n2t.net/ark:/28722/k2ws8p098,Bone N7c16-49,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:46Z,Mammalia,Mammalia,innominate bone,,male organism,16,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Not applicable,Pelvis,No pathology,Central,Male,Not applicable,Medium artiodactyl,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/0B3D5827-D194-4083-143B-36C08F7BD0D3,https://n2t.net/ark:/28722/k2794576h,Bone I7d21-31,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:16Z,Mammalia,Mammalia,thoracic vertebra,,,21,Separate,"> 3/4, but still incomplete","> 3/4, but still incomplete",Not applicable,Not applicable,Thoracic vertebra,No pathology,Vertebral body + spinous process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Corpus,4,4
http://opencontext.org/subjects/38EF2987-104E-4BC1-376B-B0A3241B1FA3,https://n2t.net/ark:/28722/k2n877c93,Bone N7c16-45,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:46Z,Mammalia,Mammalia,fused metatarsal bones 3 and 4,,,16,Separate,< 1/4 of estimated size,< 1/4 of estimated size,Not applicable,Not applicable,Metatarsus III + IV,No pathology,Proximal,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/C9123432-E444-49E7-9D16-0FC10679D0CC,https://n2t.net/ark:/28722/k2gf0n136,Bone J10b22-102,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:46Z,Mammalia,Mammalia,thoracic vertebra,,,22,Separate,"> 1/4, but < 1/2","> 3/4, but still incomplete",Not applicable,Not applicable,Thoracic vertebra,No pathology,Vertebral spinous process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,2,2
http://opencontext.org/subjects/BEFE73AC-DF56-42E5-D866-49C9447F3D1E,https://n2t.net/ark:/28722/k2cf9j99x,Bone N7c14-53,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,III-IV,Square N7c,,http://opencontext.org/subjects/112BEA96-6CDA-45C2-E8CB-4EFDADF80AD3,37.08335,30.579436,-12500,-11700,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:28Z,Mammalia,Mammalia,fused metatarsal bones 3 and 4,,,14,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Not applicable,Metatarsus III + IV,No pathology,Proximal,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,End splinter,0,1
http://opencontext.org/subjects/DF7828D3-394F-4CA3-CFAD-27EE112036B3,https://n2t.net/ark:/28722/k2tq5wt35,Bone N7c14-54,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,III-IV,Square N7c,,http://opencontext.org/subjects/112BEA96-6CDA-45C2-E8CB-4EFDADF80AD3,37.08335,30.579436,-12500,-11700,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:29Z,Mammalia,Mammalia,fused metatarsal bones 3 and 4,,,14,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Not applicable,Metatarsus III + IV,No pathology,Proximal,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,End splinter,0,1
http://opencontext.org/subjects/0DE89F2C-4292-4031-B7A0-AA803F39AD5D,https://n2t.net/ark:/28722/k2bc3t26c,Bone J5d9-70,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square J5d,,http://opencontext.org/subjects/A5D61C67-43CF-46D6-C330-017C9120B705,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:16Z,Mammalia,Mammalia,metapodium bone,,,9,Separate,< 1/4 of estimated size,< 1/4 of estimated size,Not applicable,Not applicable,Nonidentified metapodial III + IV,No pathology,Proximal,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,End splinter,1,3
http://opencontext.org/subjects/B69F6425-06BB-4876-A980-C2E0DC964CC0,https://n2t.net/ark:/28722/k21r6n46b,Bone I8d22-42,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VIII,Square I8d,,http://opencontext.org/subjects/71395B99-4777-4B7D-5546-68652F19C8E9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:56:11Z,Mammalia,Mammalia,thoracic vertebra,,,22,Separate,"> 1/4, but < 1/2","> 3/4, but still incomplete",Not applicable,Not applicable,Thoracic vertebra,No pathology,Vertebral spinous process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,11,11
http://opencontext.org/subjects/E5AAE89F-B1BD-4F98-6FD7-D599CF69C15B,https://n2t.net/ark:/28722/k2416t38m,Bone I9b22-17,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square I9b,,http://opencontext.org/subjects/8E079144-CE93-4B35-986F-6F0F4F65F822,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:57:06Z,Mammalia,Mammalia,thoracic vertebra,,,22,Separate,"> 1/4, but < 1/2","> 3/4, but still incomplete",Not applicable,Not applicable,Thoracic vertebra,No pathology,Vertebral spinous process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,4,4
http://opencontext.org/subjects/CD26B159-9976-4893-988A-03ECF137D8B8,https://n2t.net/ark:/28722/k2xg9ff6b,Bone N7c16-74,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:50Z,Mammalia,Mammalia,lumbar vertebra,,,16,Separate,< 1/4 of estimated size,Not applicable,Not applicable,Not applicable,Lumbar vertebra,No pathology,Vertebral body + transverse process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,2,8
http://opencontext.org/subjects/F0BCA905-F7A0-4061-A56C-424FAD286639,https://n2t.net/ark:/28722/k2280531w,Bone N7c16-76,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:50Z,Mammalia,Mammalia,thoracic vertebra,,,16,Separate,"> 1/4, but < 1/2","> 3/4, but still incomplete",Not applicable,Not applicable,Thoracic vertebra,No pathology,Vertebral spinous process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,3,3
http://opencontext.org/subjects/7D45108B-007F-46D3-2871-777888862350,https://n2t.net/ark:/28722/k2f76bm9w,Bone I7d22-30,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:27Z,Mammalia,Mammalia,thoracic vertebra,,,22,Separate,"> 3/4, but still incomplete","> 3/4, but still incomplete",Not applicable,Not applicable,Thoracic vertebra,No pathology,Vertebral body,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,2,2
http://opencontext.org/subjects/D043A7C4-10CF-4221-F2FB-BBFE63D287D4,https://n2t.net/ark:/28722/k2x63gk2k,Bone K5c10-42,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square K5c,,http://opencontext.org/subjects/13075B68-6BFC-455E-9AAD-CC2DEDF86473,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:02:30Z,Mammalia,Mammalia,fused metatarsal bones 3 and 4,,,10,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Not applicable,Metatarsus III + IV,No pathology,Proximal,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,End splinter,0,1
http://opencontext.org/subjects/8827042A-6FF0-41D7-78AA-B893F89E3495,https://n2t.net/ark:/28722/k2x05xh18,Bone I8d22-40,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VIII,Square I8d,,http://opencontext.org/subjects/71395B99-4777-4B7D-5546-68652F19C8E9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:56:10Z,Mammalia,Mammalia,cervical vertebra,,,22,Separate,"> 1/4, but < 1/2",Not applicable,Not applicable,Not applicable,Cervical vertebra,No pathology,Vertebral body + transverse process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,3,5
http://opencontext.org/subjects/EF8CA74E-EBAF-4BAF-FDEF-65C35E139E62,https://n2t.net/ark:/28722/k2bv7g868,Bone I7d21-68,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:21Z,Mammalia,Mammalia,fused metacarpal bones 3 and 4,,,21,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Not applicable,Metacarpus III + IV,No pathology,Proximal,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,End splinter,1,2
http://opencontext.org/subjects/D5D2771E-2035-4C8F-E75F-24B811F1E763,https://n2t.net/ark:/28722/k2cc1070b,Bone I5d9-19,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square I5d,,http://opencontext.org/subjects/C9604773-3805-4FC7-0A60-3D3D5C03EC9D,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:54:07Z,Mammalia,Mammalia,fused metatarsal bones 3 and 4,,,9,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Not applicable,Metatarsus III + IV,No pathology,Proximal,Not applicable,Nonidentified,Medium artiodactyl,Levent Atici,End splinter,0,1
http://opencontext.org/subjects/6CEB739B-20F9-4DCC-3FF4-64604696CC31,https://n2t.net/ark:/28722/k2736rg0g,Bone N7c20-26,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N7c,http://opencontext.org/subjects/CAC37EEB-2713-4002-4849-80B0EF3C6BFE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:27Z,Mammalia,Mammalia,cervical vertebra,,,20,Separate,< 1/4 of estimated size,< 1/4 of estimated size,Not applicable,Not applicable,Cervical vertebra,No pathology,Vertebral arch,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/D005870F-F3E1-421B-A292-FE87951D3CEA,https://n2t.net/ark:/28722/k2w950s5d,Bone J5c 22-10,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J5c,,http://opencontext.org/subjects/B48DEDB5-2C3E-45D1-B541-319DC56A74C2,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:58:02Z,Mammalia,Mammalia,middle phalanx,,,22,Separate,< 1/4 of estimated size,< 1/4 of estimated size,Not applicable,Not applicable,Phalanx anterior/posterior 2,No pathology,Distal,Nonidentified,Nonidentified,Medium artiodactyl,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/172021C3-8673-4A6D-46A3-F98BF6947DB6,https://n2t.net/ark:/28722/k2rj48z7q,Bone L5c25-15,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VIII,Square L5c,,http://opencontext.org/subjects/27F0DD9D-F61A-4EB3-479D-D04179787CAE,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:05:43Z,Mammalia,Mammalia,metapodium bone,,,25,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Not applicable,Nonidentified metapodial III + IV,No pathology,Distal,Nonidentified,Nonidentified,Medium artiodactyl,Levent Atici,End splinter,0,1
http://opencontext.org/subjects/2536485D-82DA-4590-2357-4B7D08E899E8,https://n2t.net/ark:/28722/k2d795f40,Bone N7c14-11,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,III-IV,Square N7c,,http://opencontext.org/subjects/112BEA96-6CDA-45C2-E8CB-4EFDADF80AD3,37.08335,30.579436,-12500,-11700,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:22Z,Mammalia,Mammalia,cranium,,,14,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Nonidentified cranial fragment,No pathology,Not applicable,Nonidentified,Not applicable,Small mammal (rabbit size),Levent Atici,Not applicable,0,4
http://opencontext.org/subjects/B15005FF-FC57-407F-4A15-8661F05F9201,https://n2t.net/ark:/28722/k2028pj8n,Bone J5c14-21,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5c,,http://opencontext.org/subjects/3E32E44C-5462-4829-CA07-6AB4499B0FFC,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:40Z,Mammalia,Mammalia,cervical vertebra,,,14,Separate,< 1/4 of estimated size,< 1/4 of estimated size,Not applicable,Not applicable,Cervical vertebra,No pathology,Vertebral spinous process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Corpus,0,1
http://opencontext.org/subjects/611CC2F3-A58A-41BB-B444-4D939D1A5545,https://n2t.net/ark:/28722/k2r78b298,Bone N8a1213-3,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,VIII,Square N8a,http://opencontext.org/subjects/4C2D46A1-AEA4-4309-E63B-0160A0D7EE1F,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:33Z,Mammalia,Mammalia,cranium,,,1213,Separate,Not applicable,Not applicable,Not applicable,Not applicable,Nonidentified cranial fragment,No pathology,Not applicable,Nonidentified,Not applicable,Medium artiodactyl,Levent Atici,Not applicable,0,32
http://opencontext.org/subjects/1727E9FC-87CA-44FA-1498-0AEC1B827E16,https://n2t.net/ark:/28722/k2736m594,Bone N7c18-59,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:11Z,Mammalia,Mammalia,lumbar vertebra,,,18,Separate,"> 1/4, but < 1/2",Not applicable,Not applicable,Not applicable,Lumbar vertebra,No pathology,Vertebral body + transverse process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,2,5
http://opencontext.org/subjects/2522A134-4186-4BB0-EDCB-91ADE355C8A0,https://n2t.net/ark:/28722/k2sb3x428,Bone K8c21-117,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square K8c,,http://opencontext.org/subjects/8A9E4F14-72FA-4744-6AA3-C12D6755756A,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:04:26Z,Mammalia,Mammalia,lumbar vertebra,,,21,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Not applicable,Lumbar vertebra,No pathology,Vertebral spinous process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,0,1
http://opencontext.org/subjects/91BC3F8E-E71E-4430-3413-1C35FE136E57,https://n2t.net/ark:/28722/k2m61bt8d,Bone J10b22-100,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:45Z,Mammalia,Mammalia,cervical vertebra,,,22,Separate,"> 1/4, but < 1/2","> 3/4, but still incomplete",Not applicable,Not applicable,Cervical vertebra,No pathology,Vertebral body,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,2,2
http://opencontext.org/subjects/C0D85BB7-7637-4526-9D6A-87A87C6BBE91,https://n2t.net/ark:/28722/k2bn9x69w,Bone J10b22-101,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:46Z,Mammalia,Mammalia,thoracic vertebra,,,22,Separate,Complete but broken,Complete but broken,Not applicable,Not applicable,Thoracic vertebra,No pathology,Not applicable,Nonidentified,Central,Medium artiodactyl,Levent Atici,Complete but broken,2,2
http://opencontext.org/subjects/83AF5408-5606-4B4B-BB3B-8146157FB66A,https://n2t.net/ark:/28722/k27h1ds2k,Bone K5d11-3,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square K5d,,http://opencontext.org/subjects/F28EA128-0944-42A2-3F96-8CABD423F587,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:03:36Z,Mammalia,Mammalia,cervical vertebra,,,11,Separate,< 1/4 of estimated size,Not applicable,Not applicable,Not applicable,Cervical vertebra,No pathology,Vertebral spinous process,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,1,1
http://opencontext.org/subjects/8BFD6C58-22F3-463B-1840-6AA0AA5E76CA,https://n2t.net/ark:/28722/k23f4kr9s,Bone N7c18-57,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:08:11Z,Mammalia,Mammalia,cervical vertebra,,,18,Separate,< 1/4 of estimated size,< 1/4 of estimated size,Not applicable,Not applicable,Cervical vertebra,No pathology,Vertebral arch,Nonidentified,Central,Medium artiodactyl,Levent Atici,Not applicable,0,2
