URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has Biological Taxonomy,Has taxonomic identifier,Has anatomical identification,Has fusion character,Has physiological sex determination,Archaeological Horizon,Articulation,Completeness Of Element,Completeness Of Portion,Fragmentation,Fusion Distal,Fusion Proximal,Osteo Id,Pathology,Proximaldistal,Sex,Symmetry,Taxonomic Id,Principal Author / Analyst,Number Of Elements,Number Of Fragments
"http://opencontext.org/subjects/71978069-4CBB-4134-D688-7CC1C3B02483","https://n2t.net/ark:/28722/k2fq9vh5s","Bone F1419-194","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:47:18Z","Sheep/goat","Sheep or goat","mandible","","","19","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Right","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/9E9A15BF-74AA-4AB1-E33D-AE7823B41292","https://n2t.net/ark:/28722/k2d50m94g","Bone G1420-11","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G14","http://opencontext.org/subjects/D7F3719B-C90B-44CB-E19A-5A82CBA55B99","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:42Z","Capra aegagrus","Capra aegagrus","mandible","","","20","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Right","Capra aegagrus","Levent Atici","1","1"
"http://opencontext.org/subjects/1FC3AE35-3455-4045-D0CC-72516AFA1EDE","https://n2t.net/ark:/28722/k21r6sc07","Bone D1418-476","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:46Z","Sheep/goat","Sheep or goat","mandible","","","18","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Right","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/707A51E5-EA5A-4383-D57E-FC567FE67A3C","https://n2t.net/ark:/28722/k2s75bx09","Bone D1418-478","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:47Z","Sheep/goat","Sheep or goat","mandible","","","18","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Right","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/A2241AE6-BA4B-4668-0CAB-7F74371D7F6C","https://n2t.net/ark:/28722/k25h7h55v","Bone D1418-474","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:46Z","Sheep/goat","Sheep or goat","mandible","","","18","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Left","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/3421188B-E99B-4A13-9BE6-BDB639159D4C","https://n2t.net/ark:/28722/k2ng4n38x","Bone D1418-477","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:46Z","Sheep/goat","Sheep or goat","mandible","","","18","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Right","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/977C9A0E-EF42-4CB8-962F-E573B661C13D","https://n2t.net/ark:/28722/k2mw2dr93","Bone D1418-24","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:43Z","Ovis orientalis","Ovis orientalis","mandible","","","18","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Not applicable","Left","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/18D7435D-FBD9-4764-C027-3CD3113E6A19","https://n2t.net/ark:/28722/k2n877b47","Bone F1419-204","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square F14","http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:47:19Z","Sheep/goat","Sheep or goat","mandible","","","19","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Left","Ovis/Capra","Levent Atici","0","1"
"http://opencontext.org/subjects/C7ECD888-1DF7-47C9-C898-39160011F16D","https://n2t.net/ark:/28722/k2h993s0b","Bone G1421-4","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G14","http://opencontext.org/subjects/D7F3719B-C90B-44CB-E19A-5A82CBA55B99","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:55Z","Sheep/goat","Sheep or goat","mandible","","","21","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Left","Ovis/Capra","Levent Atici","1","1"
"http://opencontext.org/subjects/14E8DDBC-D26A-4A4F-B74F-4685FAC87477","https://n2t.net/ark:/28722/k2r20x75v","Bone D1418-714","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:21Z","Capra aegagrus","Capra aegagrus","talus","Distal epiphysis fused","","18","Separate","Complete","Complete","Complete","Fused","Not applicable","Astragalus","No pathology","Not applicable","Nonidentified","Left","Capra aegagrus","Levent Atici","1","1"
"http://opencontext.org/subjects/09B74116-F162-40F2-8784-63193A52CE1C","https://n2t.net/ark:/28722/k2m906f13","Bone D1418-715","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:21Z","Capra aegagrus","Capra aegagrus","talus","Distal epiphysis fused","","18","Separate","Complete","Complete","Complete","Fused","Not applicable","Astragalus","No pathology","Not applicable","Nonidentified","Left","Capra aegagrus","Levent Atici","1","1"
"http://opencontext.org/subjects/24F3EE84-23FF-4CC9-1B7A-C0E992902A2E","https://n2t.net/ark:/28722/k2v120x7z","Bone D1418-693","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:18Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis unfused","","18","Separate","< 1/4 of estimated size","< 1/4 of estimated size","Loose epiphysis","Unfused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Left","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/32410F48-E515-4171-B2FE-5DC068586C17","https://n2t.net/ark:/28722/k2b857w8s","Bone G1319-2175","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square G13","http://opencontext.org/subjects/FAD839CC-1E99-40F2-6269-B5B558C48CCB","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:53:26Z","Sus scrofa","Sus scrofa","mandible","","","19","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Right","Sus scrofa","Levent Atici","1","1"
"http://opencontext.org/subjects/6D4BE5EE-8182-4B11-CB1B-EDED394D045E","https://n2t.net/ark:/28722/k2wp9zk82","Bone G1317-206","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square G13","http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:52:15Z","Ovis orientalis","Ovis orientalis","fused metatarsal bones 3 and 4","Distal epiphysis unfused","","17","Separate","< 1/4 of estimated size","Complete","Loose epiphysis","Unfused","Not applicable","Metatarsus III + IV","No pathology","Distal","Nonidentified","Right","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/1047D98E-E0A2-44C0-FC50-B93694223700","https://n2t.net/ark:/28722/k2n58j02v","Bone G1317-207","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square G13","http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:52:15Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis unfused","","17","Separate","< 1/4 of estimated size","Complete","Loose epiphysis","Unfused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Left","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/7C85C72D-7FAD-45F0-CBFD-3786A30BAE39","https://n2t.net/ark:/28722/k2gf0s71k","Bone D1417-64","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:42:23Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis unfused","","17","Separate","< 1/4 of estimated size","Complete","Loose epiphysis","Unfused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Left","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/A69F3480-FE63-420B-571A-B2D8E64260E9","https://n2t.net/ark:/28722/k2zp41b9z","Bone D1418-690","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:17Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis fused","","18","Separate","> 1/4, but < 1/2","< 1/4 of estimated size","End only","Fused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Right","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/94896949-D745-4E96-A7AF-66F805323A98","https://n2t.net/ark:/28722/k23n24s0t","Bone D1419-115","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:36Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis fused","","19","Separate","< 1/4 of estimated size","Not applicable","End only","Fused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Right","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/A7C39799-6FF9-430B-C115-9B5528476890","https://n2t.net/ark:/28722/k27d2vk6j","Bone D1419-116","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:37Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis fused","","19","Separate","< 1/4 of estimated size","Not applicable","End only","Fused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Right","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/22A55021-C966-4616-0972-434E38BFBE62","https://n2t.net/ark:/28722/k2kp80343","Bone D1419-118","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:37Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis fused","","19","Separate","< 1/4 of estimated size","Not applicable","End only","Fused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Right","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/B1B15084-BA47-42F9-7029-9EFFD91D55A7","https://n2t.net/ark:/28722/k2mk69m23","Bone D1419-114","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:36Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis fused","","19","Separate","< 1/4 of estimated size","Not applicable","End only","Fused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Left","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/0AFA1E8D-D42C-45AE-8F27-73D737895488","https://n2t.net/ark:/28722/k2r78b28s","Bone G1318-42","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.1","Square G13","http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:52:54Z","Capra aegagrus","Capra aegagrus","fused metacarpal bones 3 and 4","Distal epiphysis unfused","","18","Separate","< 1/4 of estimated size","Complete","End only","Unfused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Right","Capra aegagrus","Levent Atici","1","1"
"http://opencontext.org/subjects/BBE486F3-B9B5-44C5-41F1-038A5DE43ABF","https://n2t.net/ark:/28722/k27s7p44c","Bone D1419-22","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:45:23Z","Ovis orientalis","Ovis orientalis","mandible","","","19","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Right","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/C0D5B4FC-E510-47D0-5147-D38062D97721","https://n2t.net/ark:/28722/k2765fs6b","Bone D1418-691","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:44:17Z","Ovis orientalis","Ovis orientalis","fused metacarpal bones 3 and 4","Distal epiphysis fused","","18","Separate","> 1/4, but < 1/2","> 1/4, but < 1/2","End + shaft","Fused","Not applicable","Metacarpus III + IV","No pathology","Distal","Nonidentified","Left","Ovis orientalis","Levent Atici","1","1"
"http://opencontext.org/subjects/430EC43F-559F-4ED5-6207-16104CB812BD","https://n2t.net/ark:/28722/k2c24w03f","Bone D1418-487","Zooarchaeology of Karain Cave B","http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5","Turkey","Karain B Cave","PI.2","Square D14","http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98","37.077589","30.5708","-17850","-17050","Animal Bone","2013-02-25T00:00:00Z","2020-03-28T05:43:48Z","Ovis orientalis","Ovis orientalis","mandible","","","18","Separate","Nonidentified","Not applicable","Not applicable","Not applicable","Not applicable","Mandible with teeth","No pathology","Not applicable","Nonidentified","Left","Ovis orientalis","Levent Atici","1","1"
